modelo;codigo;color;sku;talle;stock;categoria;producto
Rectangle 1969;9149/3f;Plateado/azul degrade;100379;Standard (54-19);POR ENTRAR;SQUARE;ANTEOJOS
Rectangle 1969;9149/31;Plateado/verde;100380;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Rectangle Evolve 1969;001/B4;Dorado/rosa espejado;100381;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Rectangle Evolve 1969;001/W3;Dorado/plateado espejado;100382;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Julie 3957;9196/31;Dorado/verde;100383;Standard (49-20);POR ENTRAR;SQUARE;ANTEOJOS
Julie 3957;002/31;Negro/verde;100384;Standard (49-20);POR ENTRAR;SQUARE;ANTEOJOS
Julie 3957;003/56;Plateado/azul liso;100385;Standard (49-20);POCO STOCK;SQUARE;ANTEOJOS
Julie 3957;9229/b1;Gunmetal/gris liso;100396;Standard (49-20);STOCK;SQUARE;ANTEOJOS
Julie 3957;9230/r5;Bronce/azul claro;100398;Standard (49-20);POR ENTRAR;SQUARE;ANTEOJOS
Elon 3958;9196/31;Dorado/verde;100400;Standard (50-20);STOCK;SQUARE;ANTEOJOS
Elon 3958;002/31;Negro/verde;100402;Standard (50-20);STOCK;SQUARE;ANTEOJOS
Elon 3958;003/56;Plateado/azul liso;100398;Standard (50-20);POR ENTRAR;SQUARE;ANTEOJOS
Elon 3958;9229/b1;Gunmetal/gris liso;100397;Standard (50-20);STOCK;SQUARE;ANTEOJOS
Square 1971;9147/31;Dorado/verde;100404;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square 1971;9177/52;Dorado/azul liso;100403;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square 1971;9147/Z2;Dorado/rosa espejado;100401;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square 1971;9148/31;Negro/verde;100409;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square 1971 polarizado;9177/52;Dorado/azul liso;100410;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square Evolve 1971;9147/51;Dorado/marron degrade;100411;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square Evolve 1971;9150/AC;Dorado/naranja fotocromado;100412;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square Evolve 1971;9151/AA;Bronce coper/rojo fotocromado;100185;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square Evolve 1971;9152/AB;Negro/amarillo fotocromado;100184;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Square II 1973;901/31;Negro/verde;100409;Standard (53-20);STOCK;SQUARE;ANTEOJOS
Square II 1973;954/31;Carey/verde;100186;Standard (53-20);POR ENTRAR;SQUARE;ANTEOJOS
Square II 1973;954/33;Carey/marron liso;100192;Standard (53-20);POR ENTRAR;SQUARE;ANTEOJOS
Square II 1973;1281/51;Marron transparente/marron degrade;100412;Standard (54-19);STOCK;SQUARE;ANTEOJOS
Aviator fibre carbon 8307;001/51;Dorado/marron degrade;100185;Standard (58-14);STOCK;TECH;ANTEOJOS
Aviator fibre carbon 8307;001;Dorado/verde;100194;Standard (58-14);STOCK;TECH;ANTEOJOS
Aviator fibre carbon 8307;003/40;Plateado/plateado espejado;100196;Standard (58-14);STOCK;TECH;ANTEOJOS
Aviator fibre carbon 8307;003;Plateado/verde;100195;Standard (58-14);STOCK;TECH;ANTEOJOS
Fibre carbon 8058;157/13;Dorado/marron degrade;101238;Standard (59-13);STOCK;TECH;ANTEOJOS
Fibre carbon 8058;004/55;Gunmetal/azul espejado;101235;Standard (59-13);STOCK;TECH;ANTEOJOS
Fibre carbon 8058;159/6Q;Gunmetal/rojo espejado;101239;Standard (59-13);STOCK;TECH;ANTEOJOS
Fibre carbon 8058;159/B9;Gunmetal/rosa espejado;101236;Standard (59-13);STOCK;TECH;ANTEOJOS
Fibre carbon 8058;004/9A;Gunmetal/verde polarizado;101237;Standard (59-13);POCO STOCK;TECH;ANTEOJOS
Fibre carbon 8058;003/30;Plateado/celeste espejado;101231;Standard (59-13);STOCK;TECH;ANTEOJOS
Fibre carbon 8059;155/B9;Bronce/rosa degrade espejado;101230;Standard (57-16);STOCK;TECH;ANTEOJOS
Fibre carbon 8059;157/13;Dorado/marron degrade;100197;Standard (57-16);STOCK;TECH;ANTEOJOS
Fibre carbon 8059;004/B7;Gunmetal/azul degrade espejado;101233;Standard (57-16);STOCK;TECH;ANTEOJOS
Fibre carbon 8059;004/9A;Gunmetal/verde polarizado;101222;Standard (57-16);STOCK;TECH;ANTEOJOS
Fibre carbon 8059;003/B8;Plateado/plateado espejado;101223;Standard (57-16);STOCK;TECH;ANTEOJOS
Fibre carbon 8301;014;Bronce/marron liso;101231;Standard (59-14);STOCK;TECH;ANTEOJOS
Fibre carbon 8301;001;Dorado/verde;101230;Standard (59-14);STOCK;TECH;ANTEOJOS
Fibre carbon 8301;003/32;Plateado/gris degrade;101234;Standard (59-14);STOCK;TECH;ANTEOJOS
Fibre carbon 8301;003;Plateado/verde;101232;Standard (59-14);STOCK;TECH;ANTEOJOS
Fibre carbon 8302;001;Dorado/verde;101222;Standard (55-15);STOCK;TECH;ANTEOJOS
Fibre carbon 8302;003;Plateado/verde;101223;Standard (55-15);STOCK;TECH;ANTEOJOS
New Wayfarer 2132;902;Carey/verde;100996;Standard (52-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer 2132;902;Carey/verde;100996;Large (55-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer 2132;901;Negro/verde;100995;Standard (52-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer 2132;901;Negro/verde;100995;Large (55-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer 2132;901/19;Negro/verde espejado;100911;Large (55-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer Light Ray 4225;646/6Q;Transparente/naranja espejado;101008;Standard (52-19);STOCK;WAYFARER;ANTEOJOS
New Wayfarer Polarizado 2132;902/58;Carey/verde polarizado;100998;Standard (52-18);CONSULTAR;WAYFARER;ANTEOJOS
New Wayfarer Polarizado 2132;902/58;Carey/verde polarizado;100998;Large (55-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer Polarizado 2132;901/58;Negro/verde polarizado;100997;Standard (52-18);STOCK;WAYFARER;ANTEOJOS
New Wayfarer Polarizado 2132;901/58;Negro/verde polarizado;100997;Large (55-18);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;956;Blanco/verde;100898;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;955;Rojo/verde;100900;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;955;Rojo/verde;100900;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;962;Marron claro/verde;;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;902/51;Carey/marron degrade;100897;Standard (50-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;902/51;Carey/marron degrade;100897;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;902;Carey/verde;100896;Small (47-20);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;902;Carey/verde;100896;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;902;Carey/verde;100896;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;954;Lighting Carey/marron;100899;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;954;Lighting Carey/marron;100899;Large (54-18);CONSULTAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901S/A;Negro mate/gris liso;100893;Standard (50-22);CONSULTAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901S/A;Negro mate/gris liso;100893;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901S;Negro mate/verde;100892;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901/32;Negro/gris degrade;100894;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901/32;Negro/gris degrade;100894;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901A;Negro/gris liso;100891;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901;Negro/verde;100890;Small (47-20);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901;Negro/verde;100890;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Classic 2140;901;Negro/verde;100890;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;956/19;Blanco/verde espejado;100922;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;902/17;Carey/azul espejado;102016;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/17;Negro int amarillo/azul espejado;100909;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/69;Negro int amarillo/naranja espejado;100921;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/19;Negro int amarillo/verde espejado;100914;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/19;Negro int amarillo/verde espejado;100914;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/18;Negro int amarillo/amarillo espejado;100924;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1000/18;Negro int amarillo/amarillo espejado;100924;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1001/69;Negro int celeste/naranja espejado;102310;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1001/18;Negro int celeste/verde manzana espejado;102311;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/18;Negro int naranja/amarillo espejado;100915;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/17;Negro int naranja/azul espejado;100918;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/17;Negro int naranja/azul espejado;100918;Large (54-18);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/69;Negro int naranja/naranja espejado;102312;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/19;Negro int naranja/verde espejado;100920;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;1002/19;Negro int naranja/verde espejado;100920;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901s/19;Negro mate/verde espejado;100916;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901s/19;Negro mate/verde espejado;100916;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901s/18;Negro mate/amarillo espejado;100917;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901s/18;Negro mate/amarillo espejado;100917;Large (54-18);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/18;Negro/amarillo espejado;100913;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/18;Negro/amarillo espejado;100913;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/17;Negro/azul espejado;100679;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/30;Negro/plateado espejado;100910;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/30;Negro/plateado espejado;100910;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/69;Negro/naranja espejado;100912;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/69;Negro/naranja espejado;100912;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/z2;Negro/rosa espejado;100919;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/z2;Negro/rosa espejado;100919;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/19;Negro/verde espejado;100632;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Espejado 2140;901/19;Negro/verde espejado;100632;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Evolve 2140;901/4A;Negro/amarillo fotocromatico;100895;Standard (50-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Fleck 2140;1159/4e;Carey/verde;100956;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;6020/17;Azul/azul espejado;100978;Standard (50-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;710;Carey/marron;100981;Standard (50-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;601/32;Negro/gris degrade;100979;Standard (50-22);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;601s/2k;Negro/rosa espejado;100984;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;601;Negro/verde;100977;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;6069/4j;Negro/verde degrade espejado;100986;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;601/19;Negro/verde espejado;100980;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;601s/1m;Negro/violeta espejado;100985;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;6019/69;Rojo/naranja espejado;100983;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Folding 4105;6021/19;Verde/verde espejado;100982;Standard (50-22);CONSULTAR;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;6057/x3;Grape naranja/marron degrade;100961;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/17;Transparente/azul espejado;102313;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/19;Transparente/verde espejado;100960;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/19;Transparente/verde espejado;100960;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/69;Transparente/naranja espejado;102314;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/18;Transparente/amarillo espejado;100959;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Ice Pop 2140;646/18;Transparente/amarillo espejado;100959;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II 2185;901/31;Negro/verde;100970;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II 2185;902/31;Carey/verde;100971;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II 2185;954/33;Lighting carey/marron liso;100972;Standard (55-18);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer II Evolve 2185;1248/AC;Carey/naranja  fotocromatico;100973;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II Evolve 2185;1251/AB;Beige carey/amarillo  fotocromatico;100974;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II Evolve 2185;1249/AA;Rojo carey/rojo  fotocromatico;100975;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer II Evolve 2185;1250/AD;Gris carey/azul fotocromatico;100976;Standard (55-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Light Ray 4210;646/6Q;Transparente/naranja espejado;100988;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Light Ray 4210;646/3R;Transparente/verde espejado;100987;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Liteforce 4195;6085/2L;Amarillo/amarillo degrade;100994;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Liteforce 4195;6248/30;Azul patilla negra/plateado espejado;100993;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Liteforce 4195;601S/9A;Negro mate/verde;100989;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Liteforce 4195;601S/2Y;Negro/rosa espejado;100992;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Liteforce 4195;6087/4Q;VIoleta/violeta degrade;100991;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Madera 2140;1174/57;Madera clara/marron liso;100965;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Madera 2140;1173/A;Madera clasica/gris liso;100966;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Madera 2140;1175;Madera negra/gris liso;100967;Standard (50-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Madera 2140;1170/32;Madera gris/gris degrade;100964;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Madera 2140;1171/51;Madera clasica/marron degrade;102315;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor 2168;902/33;Lighting Carey/marron;101002;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor 2168;1289/33;Blanco/marron liso;101003;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor Evolve 2168;912/4A;Transparente/amarillo photocromado;101005;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor Evolve 2168;912/V7;Transparente/rosa photocromado;101007;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor Evolve 2168;912/Z0;Transparente/purpura photocromado;101004;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Meteor Evolve 2168;912/4c;Transparente/verde photocromado;101006;Standard (50-20);STOCK;WAYFARER;ANTEOJOS
Wayfarer Militar 2140;6066/58;Negro patilla camuflada gris/verde;100963;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Militar 2140;6066/58;Negro patilla camuflada gris/verde;100963;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Militar 2140;6065;Negro patilla camuflada multicolor/verde;100962;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Polarizado 2140;902/58;Carey/verde;100969;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Polarizado 2140;902/58;Carey/verde;100969;Large  (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Polarizado 2140;901/58;Negro/verde;100968;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Polarizado 2140;901/58;Negro/verde;100968;Large (54-18);POR ENTRAR;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1014;Negro int logos/verde;100935;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1052;Negro int colerfull ball/verde;100942;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1033;Exterior subte new york/verde;100928;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1000/32;Negro int amarillo/gris degrade;100931;Standard (50-22);CONSULTAR;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1000/32;Negro int amarillo/gris degrade;100931;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1012;Negro int black on text/verde;100936;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1012;Negro int black on text/verde;100936;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1052;Negro int bolas de colores/verde;100942;Standard (50-22);POCO STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1001/3F;Negro int celeste/gris degrade;100930;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1046 3N;Negro int comics don ramon/verde;100938;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1046 3N;Negro int comics don ramon/verde;100938;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1020;Negro int flores/verde;100940;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1020;Negro int flores/verde;100940;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1090;Negro int freedom/verde;100943;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1111;Negro Int logos blanco rojo/verde;102316;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1014;Negro int logos/verde;100935;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1114;Negro int londres/verde;100935;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1002/51;Negro int naranja/marron degrade;100925;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1016;Negro int red on text/verde;100933;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1013;Negro int yellow on text/verde;100934;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1013;Negro int yellow on text/verde;100934;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1028;Negro int subte nueva york/verde;101022;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1028;Negro int subte nueva york/verde;101023;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;999/32 2N;Negro int verde/gris degrade;101024;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1017;Negro int white on text/verde;100932;Standard (50-22);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1017;Negro int white on text/verde;100932;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wayfarer Rareprint 2140;1052;Negro int colerfull ball/verde;100542;Large (54-18);STOCK;WAYFARER;ANTEOJOS
Wings 3597;9050/71;Dorado/verde;100438;Standard (01-33);STOCK;WINGS;ANTEOJOS
Wings 3597;002/W0;Negro/verde degrade espejado;100443;Standard (01-33);STOCK;WINGS;ANTEOJOS
Wings 3597;003/V0;Plateado/rojo degrade espejado;100442;Standard (01-33);STOCK;WINGS;ANTEOJOS
Amore Fashion 4390;601S/3L;Negro/marron liso;102005;Standard;STOCK;AMORE FASHION;ANTEOJOS
Amore Fashion 4390;601S/87;Negro/negro;102006;Standard;STOCK;AMORE FASHION;ANTEOJOS
Erika 4171;6514/13;Transparente/marron degrade;101176;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Burbank 2299;901/31;Negro/verde;101180;Standard (52-20);STOCK;LADY BURBANK;ANTEOJOS
Burbank 2299;902/31;Carey/verde;101178;Standard (52-20);POR ENTRAR;LADY BURBANK;ANTEOJOS
Burbank 2299;1344/BG;Rosa transparente/marron degrade;100585;Standard (52-20);STOCK;LADY BURBANK;ANTEOJOS
Burbank 2299;954/51;Lightin carey/marron degrade;100584;Standard (52-20);STOCK;LADY BURBANK;ANTEOJOS
Bill 2198;954/33;Carey/marron liso;100582;Standard (60-14);POR ENTRAR;CATS;ANTEOJOS
Bill 2198;1292/51;Carey/marron degrade;100548;Standard (60-14);STOCK;CATS;ANTEOJOS
Bill 2198;902/r5;Carey/gris liso;100543;Standard (60-14);POR ENTRAR;CATS;ANTEOJOS
Bill 2198;901/31;Negro/verde;101178;Standard (60-14);STOCK;CATS;ANTEOJOS
Erika Metal 3539;002/Q3;Negro/rosa fotocromatico;100586;Standard (54-19);STOCK;ERIKA;ANTEOJOS
Erika Metal 3539;002/Q4;Negro/marron fotocromatico;100583;Standard (54-19);STOCK;ERIKA;ANTEOJOS
Erika Metal 3539;002/Q5;Negro/verde fotocromatico;100582;Standard (54-19);STOCK;ERIKA;ANTEOJOS
Erika 4171;6515/4L;Azul transparente/azul degrade;100446;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Erika 4171;6516/11;Transparente/gris degrade;100448;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Amore Fashion 4390;601S/70;Negro/rosa espejado;102007;Standard;STOCK;AMORE FASHION;ANTEOJOS
Erika Metal 3539;002/Q1;Negro/amarillo fotocromatico;100601;Standard (54-19);STOCK;ERIKA;ANTEOJOS
Erika Metal 3539;002/Q2;Negro/azul fotocromatico;100602;Standard (54-19);STOCK;ERIKA;ANTEOJOS
Scuderia Ferrari Collection Cats 4125M;602/87;Negro mate/gris liso;100836;Standard (57-14);POR ENTRAR;SCUDERIA FERRARI;ANTEOJOS
Inverness 2191;901/31;Negro/verde;100837;Standard (54-18);STOCK;INVERNESS;ANTEOJOS
Inverness 2191;954/31;Carey/verde;100838;Standard (54-18);STOCK;INVERNESS;ANTEOJOS
Erika 4171;6592/t3;Azul transparente/gris degrade;100839;Standard (54-18);STOCK;ERIKA;ANTEOJOS
Chris 4187;6593/t5;Marron transparente/marron;100840;Standard (54-18);POR ENTRAR;CHRIS;ANTEOJOS
Chris 4187;6592/t3;Azul transparente/gris degrade polarizado;100439;Standard (54-18);POR ENTRAR;CHRIS;ANTEOJOS
Hexagonal 4306;6431/75;Gris havana/violeta;100445;Standard (54-19);POR ENTRAR;HEXAGONAL;ANTEOJOS
Hexagonal 4306;6577/80;Gris/azul;100447;Standard (54-19);POR ENTRAR;HEXAGONAL;ANTEOJOS
Erika Highstreet 4305;601/71;Negro/verde;100838;Standard (53-19);STOCK;ROUND;ANTEOJOS
Erika Highstreet 4305;710/73;Carey/marron liso;100839;Standard (53-19);STOCK;ROUND;ANTEOJOS
Erika Highstreet 4305;6166/13;Marron claro/marron degrade;100840;Standard (53-19);STOCK;ROUND;ANTEOJOS
Burbank 2299;975/BH;Blanco/verde degrade;100439;Standard (52-20);STOCK;LADY BURBANK;ANTEOJOS
Burbank 2299;1343/86;Azul transparente/azul degrade;100445;Standard (52-20);STOCK;LADY BURBANK;ANTEOJOS
Inverness 2191;1294/3M;Negro/azul degrade;100447;Standard (54-18);STOCK;INVERNESS;ANTEOJOS
SPR17W;PR001;Negro;200167;Standard (49-20-145);POCO STOCK;PRAD;ANTEOJOS
SPR17W;PR002;Carey;200170;Standard (49-20-145);STOCK;PRAD;ANTEOJOS
SPR17W;PR003;Rosa;200171;Standard (49-20-145);STOCK;PRAD;ANTEOJOS
SPR17W;PR004;Blanco;200172;Standard (49-20-145);STOCK;PRAD;ANTEOJOS
SPR14Y;PR005;Transparente;200178;Standard (53-19-140);STOCK;PRAD;ANTEOJOS
SPR26Z;PR008;Blanco tiza;200179;Standard (55-16-145);POCO STOCK;PRAD;ANTEOJOS
SPR20Z;PRA009;Negro;200180;Standard (53-20-140);STOCK;PRAD;ANTEOJOS
SPR20Z;PRA010;Carey;200181;Standard (53-20-140);STOCK;PRAD;ANTEOJOS
SPR16W;PR011;Negro marmolado;200182;Standard (53-20-145);STOCK;PRAD;ANTEOJOS
SPR15Y;PRA018;Carey;200183;Standard (51-21-140);STOCK;PRAD;ANTEOJOS
SPR15Y;PRA019;Carey escarlata;200184;Standard (51-21-140);POCO STOCK;PRAD;ANTEOJOS
SPR07Y;PRA022;Blanco;200185;Standard (53-19-145);POCO STOCK;PRAD;ANTEOJOS
SPR27Z;PRA024;Negro amarillo;200186;Standard (54-21-145);POCO STOCK;PRAD;ANTEOJOS
